ID	Info1	Info2	Value1	Value2
LVO3518	MA	Millenium	6154.94	0
YQWJU91	CS	Pegasus	6155.55	0
Z676U5P	JK	Enterprise	6177.24	1
O94JQ57	CS	Galactica	6180.27	1
3S9RL9I	JK	Pegasus	6186.64	1
1681L6J	JK	Pegasus	6203.30	1
L6XWXA9	CS	Baderna	6215.28	1
44U55SH	MA	Galactica	6222.45	1
9WRH27Z	JK	Millenium	6229.85	1
ZF9KW41	MA	Enterprise	6250.52	0
83X5CKV	JK	Hallownest	6251.02	1
WQ2CQU5	MA	Panopticon	6278.99	0
41HA132	CS	Pegasus	6295.37	0
LWIC5K1	MA	Millenium	6297.75	1
5P3L6X9	MA	Voyager	6316.88	0
H9IO5CZ	JK	Millenium	6322.67	0
B3X632D	MA	Galactica	6343.33	1
4U8QF5G	JK	Scorpion	6345.61	1
33459A8	CS	Galactica	6348.47	1
57ZO83X	JK	Millenium	6350.07	1
9GH1KK4	JK	Scorpion	6352.22	1
9E5183Q	MA	Scorpion	6354.99	0
KXVSO23	CS	Baderna	6380.46	0
6LC93AK	JK	Galactica	6382.61	1
VER4HV8	JK	Voyager	6400.10	1
19A968V	JK	Enterprise	6412.80	1
OJ5C4Z3	JK	Hallownest	6441.05	1
KLP75SK	MA	Voyager	6452.53	0
5M7BRCH	JK	Galactica	6455.49	0
B4NR329	MA	Baderna	6457.72	1
X4L4NO8	CS	Pegasus	6459.66	1
9GE9GJ4	CS	Galactica	6488.47	0
663A97L	CS	Panopticon	6491.75	0
NMYQDN1	MA	Enterprise	6493.07	1
NB8HM71	CS	Voyager	6493.26	0
Q69G79C	JK	Enterprise	6494.71	0
9X1K3X1	MA	Hallownest	6495.48	1
4QGFOO6	CS	Panopticon	6509.54	0
V59965F	MA	Hallownest	6521.37	0
5262C7L	JK	Millenium	6528.23	1
12L619K	CS	Pegasus	6550.26	1
96J7X9V	CS	Pegasus	6563.23	1
FFXV7Q9	MA	Voyager	6587.11	0
89LLUKV	CS	Galactica	6592.47	1
Q59GF51	JK	Baderna	6610.13	1
4874TZ4	MA	Scorpion	6614.81	1
AHAO538	JK	Scorpion	6624.35	1
H33Z42O	CS	Baderna	6626.16	1
54R9W3Y	JK	Galactica	6648.84	1
P86OJ32	MA	Scorpion	6655.52	0
4V43O76	JK	Panopticon	6662.05	1
76R5CH8	CS	Baderna	6663.57	1
73HR9NA	MA	Galactica	6666.69	0
83936M8	CS	Scorpion	6722.25	1
WZSWO1E	JK	Pegasus	6723.82	1
6G5257M	JK	Enterprise	6739.61	1
4525UQ8	JK	Hallownest	6740.63	0
J43UF91	MA	Hallownest	6742.30	0
AD8IYI2	JK	Enterprise	6742.51	1
QPUC68C	CS	Pegasus	6746.15	1
TR5NV14	CS	Enterprise	6771.48	1
2F2L88U	MA	Voyager	6773.89	1
7K52I45	CS	Millenium	6775.48	0
2A4WJ3E	MA	Voyager	6777.59	0
ME754B5	CS	Panopticon	6789.57	0
59UUA31	JK	Scorpion	6797.09	0
3P57Y44	MA	Panopticon	6806.84	0
8YDT11G	CS	Baderna	6837.36	0
88SFI8S	JK	Enterprise	6851.33	1
RFC7K33	JK	Galactica	6860.52	0
4KUZ91A	CS	Hallownest	6863.51	0
28GM2TR	MA	Baderna	6883.13	1
M7O1I28	MA	Galactica	6900.73	1
63156PZ	JK	Pegasus	6906.92	1
TR465FL	MA	Pegasus	6908.88	0
44H71B5	CS	Enterprise	6914.98	0
LNC9NY2	JK	Hallownest	6922.31	0
5B94321	MA	Panopticon	6939.63	1
CW62BF7	MA	Voyager	6942.93	0
7JY5IGR	MA	Pegasus	6954.47	1
8DOWUAS	MA	Hallownest	6954.71	1
9XQ853G	MA	Galactica	6956.69	1
2P3RG36	JK	Enterprise	7009.15	1
V52883L	MA	Galactica	7017.03	0
27I2F3Q	JK	Panopticon	7027.15	0
835LGX4	CS	Panopticon	7035.76	0
ZWN2Y8H	MA	Enterprise	7038.92	1
2766YCM	JK	Panopticon	7049.23	0
534LVR9	JK	Voyager	7049.86	0
65653V4	MA	Scorpion	7092.60	1
36L8SSR	CS	Panopticon	7107.83	0
2M9K74J	JK	Voyager	7120.08	1
74L1679	CS	Panopticon	7130.92	0
QU816BV	MA	Galactica	7159.25	1
55NL5VC	MA	Pegasus	7159.95	1
YGCSFI1	MA	Scorpion	7171.54	0
P5FW972	JK	Scorpion	7174.06	1
997BZ93	MA	Enterprise	7175.11	1
T655N5G	CS	Millenium	7175.17	1
649M7JE	CS	Voyager	7188.65	0
FX43C12	MA	Galactica	7190.05	0
X5F838W	CS	Voyager	7211.87	0
53252Z7	JK	Baderna	7229.71	0
J5TL3ZE	CS	Pegasus	7248.96	1
HR8R3XM	JK	Galactica	7268.41	1
7SI212X	JK	Voyager	7270.39	0
26I73VC	JK	Hallownest	7288.05	1
9J84PI9	JK	Pegasus	7292.76	0
17H666F	MA	Scorpion	7311.86	0
Y25U615	MA	Millenium	7321.74	0
98S2C78	CS	Pegasus	7322.35	0
F8C56A4	CS	Millenium	7326.19	0
58SK522	CS	Panopticon	7335.31	0
XS19I23	JK	Galactica	7347.36	0
LK6YZ2I	JK	Hallownest	7361.78	1
24B5M61	CS	Galactica	7363.51	1
K5F7741	JK	Enterprise	7371.11	1
USVSOOP	JK	Galactica	7388.00	1
74394FA	MA	Galactica	7414.46	0
Z5H6T6Y	JK	Panopticon	7419.76	1
PZ8DZ4G	MA	Panopticon	7420.07	0
K99TGSR	JK	Baderna	7440.05	0
4KGCK13	CS	Enterprise	7446.47	1
DU95852	CS	Voyager	7452.28	1
9ATGH3A	CS	Scorpion	7462.20	0
A7Q289S	MA	Panopticon	7475.21	1
92HN9G2	JK	Millenium	7478.71	0
73U4KF9	MA	Hallownest	7483.78	1
7L8NLDJ	MA	Enterprise	7497.62	0
4V581UC	MA	Voyager	7504.89	1
KL8KM48	JK	Galactica	7522.42	1
49T3UMM	JK	Hallownest	7524.09	1
9515TRA	MA	Panopticon	7534.87	1
B8Z3K4W	JK	Pegasus	7544.21	0
9RRGM5M	MA	Millenium	7544.55	0
5H99Z7T	MA	Scorpion	7565.33	1
J71KII4	MA	Panopticon	7568.02	0
UW7384L	JK	Millenium	7571.58	1
ER96L6X	CS	Panopticon	7572.39	1
A3M48CO	CS	Scorpion	7581.92	1
3794QW1	CS	Millenium	7583.86	1
K4I1212	CS	Panopticon	7585.36	0
6IR92DF	CS	Baderna	7593.39	0
C1O7CID	CS	Pegasus	7597.13	1
Z7G499K	CS	Pegasus	7598.35	1
AK656N9	MA	Pegasus	7625.92	0
2DKMK2O	CS	Pegasus	7633.41	0
MJV7369	CS	Panopticon	7649.49	1
NEGEP22	CS	Hallownest	7655.40	0
F8HQ3P2	MA	Pegasus	7660.64	1
339DI75	MA	Panopticon	7688.58	0
2Q52WO9	JK	Galactica	7701.51	0
527S3P4	MA	Panopticon	7714.91	0
AD9891K	CS	Scorpion	7729.54	0
MTY461J	CS	Voyager	7746.45	0
4VQ22R8	CS	Hallownest	7766.38	1
O44183S	JK	Enterprise	7776.31	0
X1DDQIE	MA	Scorpion	7782.44	0
49613JD	MA	Hallownest	7801.81	0
655VZW2	MA	Scorpion	7814.78	1
RUFL2ZJ	MA	Voyager	7846.55	0
MD2G39Z	JK	Baderna	7852.75	0
X2B3DN8	JK	Scorpion	7853.06	0
SE93Y5E	MA	Enterprise	7854.15	1
1W8215C	MA	Panopticon	7872.06	0
8693WYG	JK	Hallownest	7922.16	0
7U3EUOU	MA	Baderna	7937.92	0
ICT1V5N	MA	Enterprise	7951.93	0
328L7H1	MA	Panopticon	7957.68	0
7YXLG1K	CS	Galactica	7960.47	0
VY587F9	JK	Pegasus	7975.87	1
WF91GPE	MA	Hallownest	7980.35	1
2HQQ929	MA	Galactica	7985.21	1
VMQ9LM3	MA	Millenium	8004.16	1
5X1V839	CS	Enterprise	8011.92	0
S65KY29	MA	Voyager	8013.76	1
HGHXBNC	CS	Pegasus	8026.22	0
8QTRR8I	CS	Millenium	8026.79	1
6YB4C82	JK	Enterprise	8041.18	0
H2829B8	MA	Scorpion	8052.49	1
16SX6Y8	CS	Galactica	8063.17	1
EX462M6	JK	Hallownest	8065.24	0
X4T16UG	MA	Galactica	8067.22	1
7W5I3OY	MA	Baderna	8085.72	0
2M98441	MA	Galactica	8087.52	1
77331B9	MA	Galactica	8105.21	1
5AEKKPL	CS	Millenium	8128.46	1
7A21349	MA	Galactica	8136.92	1
191H2P5	CS	Voyager	8138.33	1
K9SGN75	MA	Pegasus	8141.76	1
395N6VP	MA	Baderna	8142.42	0
4TGH9WZ	MA	Enterprise	8157.89	1
79KLT56	JK	Panopticon	8196.75	0
D5MEU6E	MA	Galactica	8238.10	1
TOF6FD8	JK	Millenium	8240.51	0
G1T8HHD	CS	Galactica	8243.62	0
23WS5JP	MA	Panopticon	8248.71	1
39KD61Y	CS	Voyager	8268.49	0
PAIO526	CS	Galactica	8274.11	0
1I371HS	JK	Galactica	8277.39	0
UTMOAGG	JK	Millenium	8286.39	1
1CS2932	CS	Voyager	8293.79	0
41X64RF	JK	Panopticon	8303.80	0
THF99C5	MA	Panopticon	8307.37	1
7LZV3I6	MA	Galactica	8326.11	0
RV96VE5	JK	Pegasus	8362.98	1
D1FQ3EH	JK	Scorpion	8381.84	0
SNLRTLV	CS	Pegasus	8398.02	0
UW3GC85	MA	Voyager	8414.56	1
Z24712J	MA	Scorpion	8418.94	0
S8L844Z	MA	Baderna	8426.20	0
H7L2TN1	CS	Panopticon	8442.01	1
J57MK9V	CS	Millenium	8444.16	1
161252F	CS	Pegasus	8448.33	1
2LK3MOW	MA	Galactica	8459.64	1
Z1VT4DN	CS	Baderna	8460.33	1
I44J75D	JK	Hallownest	8482.96	0
Y7H28DY	MA	Baderna	8489.75	1
2XZZHQ6	MA	Voyager	8495.65	0
TO6DYB4	JK	Hallownest	8498.61	1
8L2P485	JK	Hallownest	8502.71	1
4RD422A	JK	Voyager	8515.45	1
98TQ61W	CS	Scorpion	8529.99	0
8E77P1N	MA	Scorpion	8565.08	1
YN71828	MA	Hallownest	8570.41	1
PCD33C5	MA	Voyager	8579.71	1
29NGKSU	CS	Hallownest	8593.07	1
LNIF4D4	MA	Panopticon	8593.44	0
9W314Z9	MA	Scorpion	8602.48	0
6SH3655	MA	Voyager	8632.20	1
241S28Y	JK	Hallownest	8640.96	1
6R4Q63U	CS	Millenium	8648.89	1
3V5VT17	MA	Millenium	8675.89	0
51NX959	JK	Pegasus	8716.80	1
68QF3P4	JK	Galactica	8754.64	0
3T61A71	MA	Hallownest	8767.53	1
4UZ9RY8	CS	Panopticon	8775.73	0
A84Y7Z6	CS	Galactica	8803.91	0
V281KSO	CS	Pegasus	8817.76	0
3U3Y8UN	MA	Enterprise	8826.95	0
5B68ZN3	CS	Scorpion	8833.31	0
KHV22NM	JK	Scorpion	8837.81	1
62759R7	JK	Galactica	8842.83	1
35VKXN3	CS	Scorpion	8854.12	0
21613VK	JK	Hallownest	8857.21	0
4F3T58K	MA	Galactica	8874.98	1
ZD85W5U	JK	Galactica	8892.27	1
44MEGO7	CS	Voyager	8909.69	0
7N32QDI	MA	Baderna	8912.69	0
67TZJ33	JK	Baderna	8913.60	1
G8QO438	CS	Scorpion	8916.05	1
N2878YL	JK	Galactica	8938.71	1
5BTH61A	JK	Voyager	8943.90	0
3Q9662E	MA	Pegasus	8948.56	0
38OPU6U	CS	Enterprise	8952.99	0
5515G27	JK	Galactica	8960.66	0
8X99M58	MA	Enterprise	8968.76	1
846F17L	MA	Baderna	8969.71	0
5B4XSXV	JK	Voyager	8971.58	0
414281N	MA	Millenium	8974.49	0
V3CSEW6	CS	Galactica	8980.08	1
9HKUDWK	JK	Voyager	8987.33	0
B7641D2	CS	Baderna	8990.09	0
51767O2	JK	Pegasus	8994.60	0
L3EH35A	MA	Galactica	9002.91	0
5WLL299	CS	Galactica	9007.53	0
HB4WS23	MA	Enterprise	9014.71	0
5169CD5	JK	Enterprise	9016.27	0
YF3V457	MA	Galactica	9018.14	0
35Z9NR2	JK	Galactica	9033.36	0
4GZH6A6	CS	Galactica	9035.51	0
1RH5653	MA	Galactica	9054.89	0
PFBW95W	MA	Enterprise	9064.01	0
1KF37TM	MA	Millenium	9073.56	0
Z3318YW	JK	Millenium	9087.53	1
1LKH8UU	JK	Baderna	9087.70	0
69IW797	MA	Millenium	9093.11	0
93T21V6	MA	Enterprise	9102.26	0
A71QA2X	MA	Millenium	9105.89	0
B9568BW	JK	Voyager	9127.91	0
KV5811W	MA	Galactica	9130.46	1
N11543M	CS	Enterprise	9131.08	0
OS8IV54	MA	Pegasus	9131.70	0
ZRV47RK	MA	Panopticon	9134.05	0
I38M813	MA	Millenium	9163.28	0
QB8533N	JK	Enterprise	9172.34	1
A1TA1RC	JK	Enterprise	9182.18	0
UC5F3Z1	JK	Millenium	9192.73	0
48LP21T	MA	Panopticon	9210.46	0
ZI41AY7	JK	Voyager	9230.30	0
H572H26	JK	Galactica	9252.83	1
5RT2C6H	CS	Galactica	9262.66	0
5QFWB2L	MA	Panopticon	9277.07	1
28E5M32	JK	Pegasus	9293.16	1
ZNA56BO	JK	Voyager	9300.87	0
28L222A	JK	Baderna	9304.17	1
Z17BFZQ	CS	Hallownest	9329.85	0
6K8F286	CS	Voyager	9338.03	1
F6Q36WV	JK	Galactica	9339.16	1
11FZ89B	JK	Galactica	9347.94	1
Q9RJLG7	CS	Pegasus	9353.87	0
4E89FEF	JK	Pegasus	9359.57	0
2G11APX	MA	Panopticon	9362.68	1
SO3FC22	JK	Galactica	9366.64	1
75R48C1	CS	Millenium	9393.40	1
21383A5	JK	Pegasus	9401.59	1
P3E54YC	MA	Hallownest	9403.34	0
41NQ8TB	MA	Pegasus	9409.34	0
11646W7	JK	Baderna	9410.49	1
PH24M49	CS	Galactica	9415.78	1
MU29Z2W	MA	Baderna	9420.76	1
7M3Q23U	JK	Millenium	9421.07	0
4HD8318	MA	Hallownest	9425.23	1
L388746	JK	Scorpion	9434.40	1
AH3Z319	JK	Voyager	9434.47	1
U1DX9EA	MA	Millenium	9438.21	0
828K449	CS	Enterprise	9438.59	0
77239Y9	JK	Hallownest	9454.59	1
FK653F4	MA	Scorpion	9466.09	0
D157WAS	MA	Millenium	9491.04	0
L7FH843	MA	Panopticon	9510.92	0
Z28WI85	CS	Enterprise	9519.58	1
BC1HUJU	CS	Enterprise	9524.02	1
4BH4A31	MA	Millenium	9548.92	0
XZ1I889	JK	Voyager	9552.43	1
38IP73R	MA	Scorpion	9552.77	0
DUQJOT6	JK	Galactica	9571.48	0
WSSOUH2	MA	Voyager	9575.81	1
IX1UIT7	CS	Pegasus	9586.39	0
8VE62RE	CS	Enterprise	9605.05	0
56Z662B	MA	Panopticon	9606.45	1
6656TR9	MA	Millenium	9630.55	0
1XE5WI8	JK	Baderna	9670.02	1
DN2MUBI	CS	Panopticon	9715.29	1
AYYV649	MA	Enterprise	9716.92	0
4189T6Y	JK	Scorpion	9720.39	0
74HD4U9	MA	Panopticon	9743.77	1
91C84F6	CS	Baderna	9754.03	0
469W6I9	MA	Galactica	9769.22	1
TSV712A	CS	Panopticon	9777.88	0
MS42J4V	MA	Millenium	9780.03	1
R9D8C8M	MA	Panopticon	9786.94	0
FLD72WF	MA	Galactica	9801.84	0
1UK3U4X	JK	Scorpion	9828.79	0
R6E74R9	JK	Millenium	9831.18	1
35F8J4V	CS	Hallownest	9835.47	0
PVQ7N29	MA	Enterprise	9865.95	0
7Q14BO8	MA	Galactica	9879.56	0
5982SNR	MA	Galactica	9880.45	1
1W6ZCHF	JK	Scorpion	9890.17	1
E5MM47K	JK	Galactica	9890.77	1
ADRB191	CS	Scorpion	9901.94	0
FIJN1F9	JK	Enterprise	9913.89	0
WB6G653	MA	Scorpion	9930.28	1
59E6GS8	MA	Panopticon	9936.38	1
BP6L265	MA	Scorpion	9941.93	0
5G7OZI9	CS	Galactica	9956.93	0
D1J3BQL	JK	Pegasus	9964.16	1
4756OYN	CS	Voyager	9967.00	1
6IE3HJI	MA	Pegasus	9977.01	0
K47PNQV	CS	Voyager	10005.91	1
79K2RHK	JK	Panopticon	10024.74	1
27GER8K	CS	Scorpion	10024.79	1
4KY8Q5P	CS	Panopticon	10030.41	0
T8KKUA8	MA	Scorpion	10054.54	1
W81S851	MA	Baderna	10056.92	1
3YO7LAC	MA	Pegasus	10058.69	1
94S6T22	MA	Hallownest	10067.31	1
14443N8	JK	Hallownest	10070.00	1
9S36TL3	JK	Voyager	10080.40	1
418UGVN	MA	Pegasus	10090.32	1
RJD886D	JK	Hallownest	10100.67	1
L38G6F2	CS	Millenium	10125.46	0
ONU1B77	CS	Voyager	10126.32	1
RP75MBA	MA	Panopticon	10137.13	1
GC421JX	MA	Scorpion	10154.87	1
M63615W	CS	Baderna	10159.11	1
YICX4QD	JK	Galactica	10172.41	0
92T2I2Y	MA	Enterprise	10176.90	1
57N6254	MA	Baderna	10180.19	1
154XZY3	MA	Galactica	10189.14	1
8CO1EY8	JK	Hallownest	10189.86	1
64CS3W9	CS	Pegasus	10190.78	0
W1J3YA4	MA	Galactica	10196.78	0
5S5J27X	JK	Galactica	10204.89	0
99F1Z4R	JK	Enterprise	10206.77	1
49Z6LP1	JK	Hallownest	10236.50	1
CAZ931I	CS	Millenium	10238.88	1
9GAIX64	JK	Pegasus	10261.27	0
C346E2J	MA	Galactica	10267.19	1
6WRCQ33	CS	Baderna	10277.46	1
7N2E9B9	JK	Galactica	10285.52	1
RO16W43	CS	Voyager	10288.55	0
I8J3WXP	JK	Panopticon	10290.08	1
AZ22637	MA	Pegasus	10307.68	0
2972V2K	JK	Hallownest	10332.05	0
UMR94KK	MA	Pegasus	10344.83	1
3E8118U	MA	Galactica	10353.77	1
TN7B3MO	JK	Panopticon	10396.29	1
S4M9682	MA	Panopticon	10398.94	1
2Q2931U	MA	Millenium	10399.26	0
ZX37I63	MA	Enterprise	10415.04	1
VEDP9YR	JK	Galactica	10416.26	1
3S5OQS5	MA	Galactica	10417.58	0
55718EZ	CS	Millenium	10420.82	0
6625V5Z	CS	Voyager	10434.47	1
79D8YQF	JK	Millenium	10446.17	0
Q7OY3QH	CS	Hallownest	10453.52	1
5R554II	JK	Baderna	10459.65	0
99H662B	JK	Galactica	10461.20	0
W68CZ71	CS	Millenium	10462.32	0
WO6F452	MA	Baderna	10467.92	0
VTIN3M6	MA	Galactica	10470.62	0
442WOGD	CS	Galactica	10475.44	0
LVS3Y72	CS	Galactica	10476.83	0
99UTM93	CS	Hallownest	10493.13	1
K6LB7GR	MA	Voyager	10530.65	1
41P4E8V	CS	Galactica	10536.02	0
49SVM75	MA	Panopticon	10545.62	0
6VJQ34F	JK	Panopticon	10582.79	1
XN4V353	JK	Pegasus	10596.76	0
AVP5EN1	MA	Galactica	10602.01	0
1Z67OA5	MA	Panopticon	10617.44	1
D8774TO	JK	Voyager	10636.35	0
142R6G6	CS	Galactica	10645.07	1
M75E2I4	CS	Voyager	10645.59	0
6L3QLW8	JK	Galactica	10646.68	0
J3LQT2Q	CS	Enterprise	10648.80	1
P152MM1	JK	Panopticon	10653.85	1
JD662BF	CS	Enterprise	10690.12	1
W96EF1A	MA	Scorpion	10705.71	0
Z686R12	CS	Voyager	10706.91	1
8K6N6V4	MA	Galactica	10761.78	1
L35ADS6	MA	Voyager	10768.94	1
DSQF4TE	JK	Enterprise	10779.00	1
44597EP	CS	Galactica	10802.59	0
H98HZM9	JK	Baderna	10804.34	1
8TA3ER7	CS	Millenium	10808.88	1
NZKS58Y	MA	Hallownest	10816.75	0
QA97YH4	MA	Galactica	10820.62	0
PMZ23G2	MA	Enterprise	10836.01	1
E3LHQ68	MA	Baderna	10849.89	1
7851GE1	MA	Galactica	10858.23	1
8I9B2N6	CS	Millenium	10860.65	1
631M5X9	CS	Enterprise	10863.28	1
2UQ7FFK	CS	Voyager	10870.33	0
8GX19H8	JK	Scorpion	10872.28	1
38RTAN9	MA	Panopticon	10886.83	1
QY7JBC8	CS	Voyager	10897.76	0
OLE93Z5	MA	Voyager	10917.36	1
LRS23L6	MA	Enterprise	10924.16	1
V5A6J5W	JK	Baderna	10929.68	1
22GFQ12	JK	Baderna	10936.92	0
973S31D	JK	Panopticon	10944.23	0
AO92622	CS	Hallownest	10968.27	0
T6U27DG	MA	Galactica	10971.25	1
5T1SU15	MA	Millenium	10985.39	1
7417T34	JK	Galactica	11004.35	1
3TH1RA4	CS	Millenium	11035.91	0
9A61F5O	CS	Hallownest	11070.74	1
R6L3O77	JK	Galactica	11074.51	0
7U497GM	MA	Voyager	11074.85	0
M56J641	CS	Voyager	11092.34	1
71R5164	JK	Hallownest	11094.50	0
2L6MM23	MA	Voyager	11101.84	0
6LX6SWN	JK	Enterprise	11103.95	1
BM3GS9L	JK	Millenium	11111.01	1
Q8R6266	CS	Scorpion	11137.55	1
CE54HL4	MA	Baderna	11147.87	0
21U4I73	CS	Hallownest	11156.22	0
5NGT446	JK	Panopticon	11166.68	1
344SHEH	MA	Hallownest	11171.01	1
PAI9D21	JK	Scorpion	11171.28	1
L75W89K	JK	Voyager	11182.21	0
4DR7SL2	MA	Enterprise	11185.83	1
M4T5K3S	CS	Galactica	11194.34	0
354AW8X	JK	Baderna	11207.80	0
4G631D8	MA	Scorpion	11214.06	0
5M2F5RT	MA	Millenium	11222.10	1
63NZ4R2	MA	Panopticon	11236.68	0
214X6J4	MA	Pegasus	11255.77	0
V7M7Z8U	JK	Galactica	11283.06	1
VORM7L4	MA	Galactica	11283.69	1
H6OWP7U	JK	Voyager	11310.73	1
8J358DP	MA	Pegasus	11327.25	0
C2LIMQD	CS	Scorpion	11327.95	0
2434G4D	MA	Panopticon	11336.51	1
YDE4B99	JK	Hallownest	11341.21	0
JRK8K17	JK	Voyager	11353.04	0
97A8P44	MA	Baderna	11357.53	1
V565V3R	MA	Hallownest	11364.84	1
NT8NZ23	JK	Millenium	11366.88	1
WTVCP9J	MA	Millenium	11372.90	0
X8Y61S8	JK	Baderna	11384.91	1
5EZF22K	MA	Scorpion	11396.92	0
MG4VM61	JK	Voyager	11412.40	1
8I8DQKQ	MA	Millenium	11414.94	1
3BX5D3A	MA	Pegasus	11422.43	0
5MU58LZ	JK	Scorpion	11429.72	1
MF1T553	JK	Panopticon	11442.25	1
9VJMB65	MA	Baderna	11449.82	0
FZ8Y8UF	MA	Panopticon	11452.76	0
621CC1C	JK	Pegasus	11456.35	1
8QSGCP4	CS	Baderna	11456.59	0
16871R1	MA	Millenium	11474.95	1
7REYHWM	CS	Scorpion	11486.14	1
7IQQR2Z	JK	Millenium	11498.14	0
J4H3NV9	JK	Baderna	11498.34	0
K4V3BQC	CS	Hallownest	11499.05	0
6471K14	JK	Galactica	11508.01	1
52R49Z3	MA	Enterprise	11509.66	1
ZQMXPVG	MA	Baderna	11520.66	1
68517G9	MA	Galactica	11539.00	0
1919Z6M	JK	Voyager	11556.46	0
57OX6VY	CS	Panopticon	11569.49	0
YJ6C638	MA	Hallownest	11588.71	0
X3R83EP	MA	Millenium	11596.25	0
HOO2KC4	MA	Baderna	11603.55	0
AY9YCNW	JK	Panopticon	11610.43	1
G3NI2GI	JK	Millenium	11621.19	1
EW22878	MA	Millenium	11625.67	0
18M29Z5	MA	Enterprise	11626.11	0
RU654O2	JK	Enterprise	11626.82	0
6H9K2X7	CS	Panopticon	11658.59	1
I487I29	CS	Pegasus	11679.12	1
7N38DE8	JK	Voyager	11682.53	0
76Q177R	JK	Baderna	11695.08	0
HKRRYAQ	MA	Galactica	11696.40	1
SCHX3T7	CS	Panopticon	11697.62	1
I81JD92	CS	Galactica	11709.27	0
3B1U2RH	CS	Galactica	11712.32	1
7D9736N	CS	Voyager	11713.87	0
LAQ42F9	MA	Galactica	11714.58	1
E7Y13LM	JK	Hallownest	11730.53	1
691N2OZ	JK	Panopticon	11732.86	1
13QA618	MA	Enterprise	11735.51	0
X2GYL85	CS	Voyager	11772.54	1
6LSR911	CS	Scorpion	11779.58	1
QRW9MLQ	JK	Hallownest	11813.82	1
235HQW4	MA	Galactica	11815.35	1
CA78AM7	CS	Galactica	11830.37	0
7QC5974	CS	Voyager	11841.70	0
C33T6LU	MA	Pegasus	11845.64	0
8985Y6U	MA	Millenium	11848.30	1
DB9I233	CS	Galactica	11891.06	1
CSTS7HW	MA	Galactica	11914.33	0
M67QZ8W	JK	Voyager	11917.46	0
S227JJO	JK	Galactica	11930.64	1
ZU65DG8	JK	Scorpion	11951.44	0
1KBUKW8	MA	Millenium	11953.61	0
66J9LP7	JK	Millenium	11960.11	1
4I3IL48	MA	Panopticon	12002.84	1
AWA1864	CS	Hallownest	12018.76	1
NK5Z323	CS	Millenium	12026.19	1
323AFGN	MA	Galactica	12032.79	0
5V9141P	CS	Pegasus	12043.37	0
18IMV67	CS	Millenium	12055.61	1
R65AX7L	MA	Scorpion	12080.02	0
XH3FEE5	MA	Scorpion	12087.19	1
XM5CG1U	MA	Enterprise	12100.03	1
98STY13	CS	Galactica	12109.17	0
W3Y4CZH	JK	Panopticon	12130.84	0
766MC8C	MA	Galactica	12132.88	1
2JP9CP9	CS	Galactica	12140.23	1
6L761EZ	CS	Galactica	12152.55	0
25W959O	JK	Hallownest	12161.23	0
L52B6X1	MA	Millenium	12185.36	0
6XD9NG6	MA	Scorpion	12202.15	0
L6Y2EE9	MA	Baderna	12212.17	0
I13MZ4A	JK	Enterprise	12226.21	1
C869JQZ	JK	Pegasus	12229.98	0
KKZUVFY	CS	Voyager	12238.01	0
KMJ4613	JK	Panopticon	12251.99	1
DY8516T	MA	Galactica	12252.80	1
36RZ25G	CS	Galactica	12277.22	0
XY2M511	JK	Pegasus	12290.38	1
9247YY8	CS	Pegasus	12292.70	1
P4EP5LK	JK	Pegasus	12295.60	0
4SI46H2	CS	Pegasus	12298.70	1
P5YIFP7	JK	Millenium	12346.77	1
Y89WB37	JK	Enterprise	12388.70	1
K5258GC	MA	Enterprise	12391.87	1
L8P84N7	MA	Hallownest	12393.96	1
I9D1V85	CS	Pegasus	12413.09	0
MIZ4FG5	MA	Galactica	12417.50	1
1JR9876	MA	Galactica	12429.06	1
I582SV6	MA	Hallownest	12432.54	0
L1797UN	CS	Scorpion	12435.01	0
1436RO5	MA	Galactica	12441.47	1
ZROV9OH	MA	Enterprise	12444.85	0
9NMP17L	JK	Hallownest	12445.74	0
3O5J7Z6	CS	Hallownest	12454.05	0
4B3XD46	MA	Galactica	12460.46	1
5476Q3I	JK	Millenium	12469.22	1
576X924	MA	Scorpion	12481.95	1
3Y5V1Y9	CS	Millenium	12493.27	1
UP528XX	CS	Baderna	12494.30	0
5UUEM17	JK	Enterprise	12503.17	1
N7HIV8K	MA	Panopticon	12516.47	1
N6C4YVY	CS	Hallownest	12533.94	0
CNE79T8	CS	Panopticon	12534.56	1
36279M4	MA	Hallownest	12556.30	1
IV51HRA	MA	Scorpion	12556.49	1
J4JSK58	MA	Baderna	12562.15	1
4FG2713	CS	Enterprise	12582.13	1
I65X69S	JK	Galactica	12623.09	1
6PL9BXS	JK	Panopticon	12627.75	1
92I87Z3	CS	Baderna	12638.49	1
J7428W2	JK	Galactica	12644.83	0
R2F614W	MA	Galactica	12647.57	0
1YN83E9	MA	Panopticon	12671.88	0
1FH76A2	CS	Enterprise	12686.16	1
52122EO	MA	Hallownest	12689.98	1
R4F3YQ9	CS	Galactica	12705.51	0
17B5278	MA	Panopticon	12712.63	0
21F83Q4	CS	Baderna	12716.53	0
WM9RE28	MA	Pegasus	12746.21	1
REGO3BS	JK	Hallownest	12762.52	1
6Y87O2T	MA	Voyager	12763.96	1
9S3S8HK	JK	Baderna	12789.15	1
2KTQ28I	JK	Galactica	12795.43	1
KOK23K3	JK	Hallownest	12795.81	1
E81ZB3Z	MA	Galactica	12821.99	0
